noise_step,rho,image_name,layer,layer_idx,auc
400,0.4,ILSVRC2012_val_00036158,features.7.2,39,0.06930060801478975
400,0.4,ILSVRC2012_val_00036158,classifier,40,0.1672105792266084
400,0.4,ILSVRC2012_val_00041330,features.0,0,0.04308903010003269
400,0.4,ILSVRC2012_val_00041330,features.1.0,1,0.10281617291131988
400,0.4,ILSVRC2012_val_00041330,features.1.1,2,0.08591485908068716
400,0.4,ILSVRC2012_val_00041330,features.1.2,3,0.0761767264643131
400,0.4,ILSVRC2012_val_00041330,features.2,4,0.08521310280973557
400,0.4,ILSVRC2012_val_00041330,features.3.0,5,0.0831729523499962
400,0.4,ILSVRC2012_val_00041330,features.3.1,6,0.08267449464753734
400,0.4,ILSVRC2012_val_00041330,features.3.2,7,0.07908401334704832
400,0.4,ILSVRC2012_val_00041330,features.4,8,0.13002353555016455
400,0.4,ILSVRC2012_val_00041330,features.5.0,9,0.11602935395485837
400,0.4,ILSVRC2012_val_00041330,features.5.1,10,0.11193289225445187
400,0.4,ILSVRC2012_val_00041330,features.5.2,11,0.11311589732795257
400,0.4,ILSVRC2012_val_00041330,features.5.3,12,0.12206746978079898
400,0.4,ILSVRC2012_val_00041330,features.5.4,13,0.13484102974832057
400,0.4,ILSVRC2012_val_00041330,features.5.5,14,0.13757866506557911
400,0.4,ILSVRC2012_val_00041330,features.5.6,15,0.13527560007711872
400,0.4,ILSVRC2012_val_00041330,features.5.7,16,0.13245224065706135
400,0.4,ILSVRC2012_val_00041330,features.5.8,17,0.1352029512980953
400,0.4,ILSVRC2012_val_00041330,features.5.9,18,0.1339013103381731
400,0.4,ILSVRC2012_val_00041330,features.5.10,19,0.13089339269744232
400,0.4,ILSVRC2012_val_00041330,features.5.11,20,0.1288788238288835
400,0.4,ILSVRC2012_val_00041330,features.5.12,21,0.1256910444027744
400,0.4,ILSVRC2012_val_00041330,features.5.13,22,0.12296345864678733
400,0.4,ILSVRC2012_val_00041330,features.5.14,23,0.12394034226203803
400,0.4,ILSVRC2012_val_00041330,features.5.15,24,0.12034336425818037
400,0.4,ILSVRC2012_val_00041330,features.5.16,25,0.11961737094726416
400,0.4,ILSVRC2012_val_00041330,features.5.17,26,0.11567683039675467
400,0.4,ILSVRC2012_val_00041330,features.5.18,27,0.11938404643698595
400,0.4,ILSVRC2012_val_00041330,features.5.19,28,0.11928885415941476
400,0.4,ILSVRC2012_val_00041330,features.5.20,29,0.11785684774559924
400,0.4,ILSVRC2012_val_00041330,features.5.21,30,0.11854930439009333
400,0.4,ILSVRC2012_val_00041330,features.5.22,31,0.1179983834750019
400,0.4,ILSVRC2012_val_00041330,features.5.23,32,0.12227964428486304
400,0.4,ILSVRC2012_val_00041330,features.5.24,33,0.12159690868854522
400,0.4,ILSVRC2012_val_00041330,features.5.25,34,0.12311743627116085
400,0.4,ILSVRC2012_val_00041330,features.5.26,35,0.12419921143725515
400,0.4,ILSVRC2012_val_00041330,features.6,36,0.0887577709663019
400,0.4,ILSVRC2012_val_00041330,features.7.0,37,0.08991625752177787
400,0.4,ILSVRC2012_val_00041330,features.7.1,38,0.08840157889810508
400,0.4,ILSVRC2012_val_00041330,features.7.2,39,0.08448059301517788
400,0.4,ILSVRC2012_val_00041330,classifier,40,0.2375638358402066
400,0.4,ILSVRC2012_val_00048463,features.0,0,0.07842598257487407
400,0.4,ILSVRC2012_val_00048463,features.1.0,1,0.12634607263142245
400,0.4,ILSVRC2012_val_00048463,features.1.1,2,0.1297032660229597
400,0.4,ILSVRC2012_val_00048463,features.1.2,3,0.11590771153755486
400,0.4,ILSVRC2012_val_00048463,features.2,4,0.10404618581663817
400,0.4,ILSVRC2012_val_00048463,features.3.0,5,0.1089437439609319
400,0.4,ILSVRC2012_val_00048463,features.3.1,6,0.10869776881113649
400,0.4,ILSVRC2012_val_00048463,features.3.2,7,0.1020124735692516
400,0.4,ILSVRC2012_val_00048463,features.4,8,0.16620404562633484
400,0.4,ILSVRC2012_val_00048463,features.5.0,9,0.1648360204687342
400,0.4,ILSVRC2012_val_00048463,features.5.1,10,0.15810609760507943
400,0.4,ILSVRC2012_val_00048463,features.5.2,11,0.15983659932482988
400,0.4,ILSVRC2012_val_00048463,features.5.3,12,0.1624395667128265
400,0.4,ILSVRC2012_val_00048463,features.5.4,13,0.17086224525794388
400,0.4,ILSVRC2012_val_00048463,features.5.5,14,0.1780287395035848
400,0.4,ILSVRC2012_val_00048463,features.5.6,15,0.1806498880200088
400,0.4,ILSVRC2012_val_00048463,features.5.7,16,0.1820150948818773
400,0.4,ILSVRC2012_val_00048463,features.5.8,17,0.18348903144802897
400,0.4,ILSVRC2012_val_00048463,features.5.9,18,0.18403798574395477
400,0.4,ILSVRC2012_val_00048463,features.5.10,19,0.1817321859463118
400,0.4,ILSVRC2012_val_00048463,features.5.11,20,0.17544006552081554
400,0.4,ILSVRC2012_val_00048463,features.5.12,21,0.1734730917722918
400,0.4,ILSVRC2012_val_00048463,features.5.13,22,0.1733534616967663
400,0.4,ILSVRC2012_val_00048463,features.5.14,23,0.1740820177482674
400,0.4,ILSVRC2012_val_00048463,features.5.15,24,0.17374010449741034
400,0.4,ILSVRC2012_val_00048463,features.5.16,25,0.17217292214813643
400,0.4,ILSVRC2012_val_00048463,features.5.17,26,0.1719003143811133
400,0.4,ILSVRC2012_val_00048463,features.5.18,27,0.17369944698153994
400,0.4,ILSVRC2012_val_00048463,features.5.19,28,0.17988059259648434
400,0.4,ILSVRC2012_val_00048463,features.5.20,29,0.18379810954257847
400,0.4,ILSVRC2012_val_00048463,features.5.21,30,0.19136035520024597
400,0.4,ILSVRC2012_val_00048463,features.5.22,31,0.1971755751618184
400,0.4,ILSVRC2012_val_00048463,features.5.23,32,0.20561478972062466
400,0.4,ILSVRC2012_val_00048463,features.5.24,33,0.21706304757716136
400,0.4,ILSVRC2012_val_00048463,features.5.25,34,0.22919480257481337
400,0.4,ILSVRC2012_val_00048463,features.5.26,35,0.23870683203358206
400,0.4,ILSVRC2012_val_00048463,features.6,36,0.30550073478906414
400,0.4,ILSVRC2012_val_00048463,features.7.0,37,0.3074749079588801
400,0.4,ILSVRC2012_val_00048463,features.7.1,38,0.3116042587122647
400,0.4,ILSVRC2012_val_00048463,features.7.2,39,0.31253441885631766
400,0.4,ILSVRC2012_val_00048463,classifier,40,0.4668742907710839
600,0.6,ILSVRC2012_val_00000487,features.0,0,0.022260992062248987
600,0.6,ILSVRC2012_val_00000487,features.1.0,1,0.05280974859732669
600,0.6,ILSVRC2012_val_00000487,features.1.1,2,0.06413489451201167
600,0.6,ILSVRC2012_val_00000487,features.1.2,3,0.055654938020627015
600,0.6,ILSVRC2012_val_00000487,features.2,4,0.05655803249927703
600,0.6,ILSVRC2012_val_00000487,features.3.0,5,0.053282954649650494
600,0.6,ILSVRC2012_val_00000487,features.3.1,6,0.04910973235743586
600,0.6,ILSVRC2012_val_00000487,features.3.2,7,0.043157420428353355
600,0.6,ILSVRC2012_val_00000487,features.4,8,0.06484163097548298
600,0.6,ILSVRC2012_val_00000487,features.5.0,9,0.059466049898648635
600,0.6,ILSVRC2012_val_00000487,features.5.1,10,0.05470571484841639
600,0.6,ILSVRC2012_val_00000487,features.5.2,11,0.05267528614282492
600,0.6,ILSVRC2012_val_00000487,features.5.3,12,0.05130394295716541
600,0.6,ILSVRC2012_val_00000487,features.5.4,13,0.05131303517139167
600,0.6,ILSVRC2012_val_00000487,features.5.5,14,0.050380785108689444
600,0.6,ILSVRC2012_val_00000487,features.5.6,15,0.04933038992993534
600,0.6,ILSVRC2012_val_00000487,features.5.7,16,0.047685395967972
600,0.6,ILSVRC2012_val_00000487,features.5.8,17,0.04489284224022413
600,0.6,ILSVRC2012_val_00000487,features.5.9,18,0.043837344977015164
600,0.6,ILSVRC2012_val_00000487,features.5.10,19,0.041919730683555825
600,0.6,ILSVRC2012_val_00000487,features.5.11,20,0.040840616569330454
600,0.6,ILSVRC2012_val_00000487,features.5.12,21,0.04088425555010326
600,0.6,ILSVRC2012_val_00000487,features.5.13,22,0.040180742678785464
600,0.6,ILSVRC2012_val_00000487,features.5.14,23,0.04067774273350369
600,0.6,ILSVRC2012_val_00000487,features.5.15,24,0.03980540614941856
600,0.6,ILSVRC2012_val_00000487,features.5.16,25,0.04025142899673665
600,0.6,ILSVRC2012_val_00000487,features.5.17,26,0.0392448620761279
600,0.6,ILSVRC2012_val_00000487,features.5.18,27,0.04038882257626392
600,0.6,ILSVRC2012_val_00000487,features.5.19,28,0.04086470277514309
600,0.6,ILSVRC2012_val_00000487,features.5.20,29,0.040742929854197425
600,0.6,ILSVRC2012_val_00000487,features.5.21,30,0.04278563524887431
600,0.6,ILSVRC2012_val_00000487,features.5.22,31,0.0442611467211973
600,0.6,ILSVRC2012_val_00000487,features.5.23,32,0.04649101813556626
600,0.6,ILSVRC2012_val_00000487,features.5.24,33,0.047319215056486424
600,0.6,ILSVRC2012_val_00000487,features.5.25,34,0.04862719140562694
600,0.6,ILSVRC2012_val_00000487,features.5.26,35,0.047611823207524134
600,0.6,ILSVRC2012_val_00000487,features.6,36,0.03848768578039017
600,0.6,ILSVRC2012_val_00000487,features.7.0,37,0.03698645317474438
600,0.6,ILSVRC2012_val_00000487,features.7.1,38,0.03419932601976325
600,0.6,ILSVRC2012_val_00000487,features.7.2,39,0.03055662057956215
600,0.6,ILSVRC2012_val_00000487,classifier,40,0.10311743115715218
600,0.6,ILSVRC2012_val_00000681,features.0,0,0.05518947720922006
600,0.6,ILSVRC2012_val_00000681,features.1.0,1,0.07393887167124194
600,0.6,ILSVRC2012_val_00000681,features.1.1,2,0.06355058105161879
600,0.6,ILSVRC2012_val_00000681,features.1.2,3,0.059909336024313226
600,0.6,ILSVRC2012_val_00000681,features.2,4,0.05138719396316446
600,0.6,ILSVRC2012_val_00000681,features.3.0,5,0.04667652721962076
600,0.6,ILSVRC2012_val_00000681,features.3.1,6,0.04713336313981563
600,0.6,ILSVRC2012_val_00000681,features.3.2,7,0.04534601442632266
600,0.6,ILSVRC2012_val_00000681,features.4,8,0.05822254691168201
600,0.6,ILSVRC2012_val_00000681,features.5.0,9,0.054701668631518256
600,0.6,ILSVRC2012_val_00000681,features.5.1,10,0.05035288070916431
600,0.6,ILSVRC2012_val_00000681,features.5.2,11,0.048976042373542444
600,0.6,ILSVRC2012_val_00000681,features.5.3,12,0.04774302902870113
600,0.6,ILSVRC2012_val_00000681,features.5.4,13,0.050370764450402936
600,0.6,ILSVRC2012_val_00000681,features.5.5,14,0.048887783054204194
600,0.6,ILSVRC2012_val_00000681,features.5.6,15,0.04711391818174161
600,0.6,ILSVRC2012_val_00000681,features.5.7,16,0.0451396762151271
600,0.6,ILSVRC2012_val_00000681,features.5.8,17,0.04471898457698989
600,0.6,ILSVRC2012_val_00000681,features.5.9,18,0.042679059272632
600,0.6,ILSVRC2012_val_00000681,features.5.10,19,0.041336816533934326
600,0.6,ILSVRC2012_val_00000681,features.5.11,20,0.040218632426229306
600,0.6,ILSVRC2012_val_00000681,features.5.12,21,0.03931179446508759
600,0.6,ILSVRC2012_val_00000681,features.5.13,22,0.0385523512440559
600,0.6,ILSVRC2012_val_00000681,features.5.14,23,0.03892749393830309
600,0.6,ILSVRC2012_val_00000681,features.5.15,24,0.0372372344242176
600,0.6,ILSVRC2012_val_00000681,features.5.16,25,0.037125583475921306
600,0.6,ILSVRC2012_val_00000681,features.5.17,26,0.035719145397190004
600,0.6,ILSVRC2012_val_00000681,features.5.18,27,0.03621181429352146
600,0.6,ILSVRC2012_val_00000681,features.5.19,28,0.03600391981826397
600,0.6,ILSVRC2012_val_00000681,features.5.20,29,0.03434598524606554
600,0.6,ILSVRC2012_val_00000681,features.5.21,30,0.03245044586333097
600,0.6,ILSVRC2012_val_00000681,features.5.22,31,0.03019640537728264
600,0.6,ILSVRC2012_val_00000681,features.5.23,32,0.030581458769302114
600,0.6,ILSVRC2012_val_00000681,features.5.24,33,0.0283712436077476
600,0.6,ILSVRC2012_val_00000681,features.5.25,34,0.02643994898835081
600,0.6,ILSVRC2012_val_00000681,features.5.26,35,0.0228916458877211
600,0.6,ILSVRC2012_val_00000681,features.6,36,0.027695575395366177
600,0.6,ILSVRC2012_val_00000681,features.7.0,37,0.02807084202254191
600,0.6,ILSVRC2012_val_00000681,features.7.1,38,0.02739392809337005
600,0.6,ILSVRC2012_val_00000681,features.7.2,39,0.02535001494531753
600,0.6,ILSVRC2012_val_00000681,classifier,40,0.05592783380573382
600,0.6,ILSVRC2012_val_00000729,features.0,0,0.06915954569305177
600,0.6,ILSVRC2012_val_00000729,features.1.0,1,0.07887409075314644
600,0.6,ILSVRC2012_val_00000729,features.1.1,2,0.08803271743771621
600,0.6,ILSVRC2012_val_00000729,features.1.2,3,0.08471147549175657
600,0.6,ILSVRC2012_val_00000729,features.2,4,0.05681810771406163
600,0.6,ILSVRC2012_val_00000729,features.3.0,5,0.05329608198220376
600,0.6,ILSVRC2012_val_00000729,features.3.1,6,0.05351983632496558
600,0.6,ILSVRC2012_val_00000729,features.3.2,7,0.05088745257270057
600,0.6,ILSVRC2012_val_00000729,features.4,8,0.06430045147586498
600,0.6,ILSVRC2012_val_00000729,features.5.0,9,0.05981577564837062
600,0.6,ILSVRC2012_val_00000729,features.5.1,10,0.055017271683143916
600,0.6,ILSVRC2012_val_00000729,features.5.2,11,0.05244260304619093
600,0.6,ILSVRC2012_val_00000729,features.5.3,12,0.05101694098964799
600,0.6,ILSVRC2012_val_00000729,features.5.4,13,0.050899316387542054
600,0.6,ILSVRC2012_val_00000729,features.5.5,14,0.05061533678596607
600,0.6,ILSVRC2012_val_00000729,features.5.6,15,0.050172117596608584
600,0.6,ILSVRC2012_val_00000729,features.5.7,16,0.0487025264945405
600,0.6,ILSVRC2012_val_00000729,features.5.8,17,0.045692110937729014
600,0.6,ILSVRC2012_val_00000729,features.5.9,18,0.043142328813497444
600,0.6,ILSVRC2012_val_00000729,features.5.10,19,0.03999577091343236
600,0.6,ILSVRC2012_val_00000729,features.5.11,20,0.038263627070031364
600,0.6,ILSVRC2012_val_00000729,features.5.12,21,0.037719544766267064
600,0.6,ILSVRC2012_val_00000729,features.5.13,22,0.036053048053639944
600,0.6,ILSVRC2012_val_00000729,features.5.14,23,0.03567537345268647
600,0.6,ILSVRC2012_val_00000729,features.5.15,24,0.03431096190513927
600,0.6,ILSVRC2012_val_00000729,features.5.16,25,0.03413885121972998
600,0.6,ILSVRC2012_val_00000729,features.5.17,26,0.03245612812635955
600,0.6,ILSVRC2012_val_00000729,features.5.18,27,0.03275809405883774
600,0.6,ILSVRC2012_val_00000729,features.5.19,28,0.032510501183511224
600,0.6,ILSVRC2012_val_00000729,features.5.20,29,0.03129525799720431
600,0.6,ILSVRC2012_val_00000729,features.5.21,30,0.03157075191117474
600,0.6,ILSVRC2012_val_00000729,features.5.22,31,0.03177752781106392
600,0.6,ILSVRC2012_val_00000729,features.5.23,32,0.033931713976227906
600,0.6,ILSVRC2012_val_00000729,features.5.24,33,0.03626068303408101
600,0.6,ILSVRC2012_val_00000729,features.5.25,34,0.039015608810470434
600,0.6,ILSVRC2012_val_00000729,features.5.26,35,0.040121019374229946
600,0.6,ILSVRC2012_val_00000729,features.6,36,0.03362644728177111
600,0.6,ILSVRC2012_val_00000729,features.7.0,37,0.03384643069532467
600,0.6,ILSVRC2012_val_00000729,features.7.1,38,0.033688861324830205
600,0.6,ILSVRC2012_val_00000729,features.7.2,39,0.03160646429844201
600,0.6,ILSVRC2012_val_00000729,classifier,40,0.08424117680767085
600,0.6,ILSVRC2012_val_00000974,features.0,0,0.053679827170926724
600,0.6,ILSVRC2012_val_00000974,features.1.0,1,0.07537276290805311
600,0.6,ILSVRC2012_val_00000974,features.1.1,2,0.08280898494645954
600,0.6,ILSVRC2012_val_00000974,features.1.2,3,0.07748582645296118
600,0.6,ILSVRC2012_val_00000974,features.2,4,0.05806444759987062
600,0.6,ILSVRC2012_val_00000974,features.3.0,5,0.05490625553543213
600,0.6,ILSVRC2012_val_00000974,features.3.1,6,0.05498061637883074
600,0.6,ILSVRC2012_val_00000974,features.3.2,7,0.04852882108860649
600,0.6,ILSVRC2012_val_00000974,features.4,8,0.06914083381521051
600,0.6,ILSVRC2012_val_00000974,features.5.0,9,0.0653182312544086
600,0.6,ILSVRC2012_val_00000974,features.5.1,10,0.061288949629932185
600,0.6,ILSVRC2012_val_00000974,features.5.2,11,0.059514796635019594
600,0.6,ILSVRC2012_val_00000974,features.5.3,12,0.05826952874628477
600,0.6,ILSVRC2012_val_00000974,features.5.4,13,0.05826248618087266
600,0.6,ILSVRC2012_val_00000974,features.5.5,14,0.055716379215125934
600,0.6,ILSVRC2012_val_00000974,features.5.6,15,0.053975204947462774
600,0.6,ILSVRC2012_val_00000974,features.5.7,16,0.05187184670084389
600,0.6,ILSVRC2012_val_00000974,features.5.8,17,0.04989131988267764
600,0.6,ILSVRC2012_val_00000974,features.5.9,18,0.04845225897882484
600,0.6,ILSVRC2012_val_00000974,features.5.10,19,0.04646483870988595
600,0.6,ILSVRC2012_val_00000974,features.5.11,20,0.045842174316101596
600,0.6,ILSVRC2012_val_00000974,features.5.12,21,0.04588112639856991
600,0.6,ILSVRC2012_val_00000974,features.5.13,22,0.04529239391611191
600,0.6,ILSVRC2012_val_00000974,features.5.14,23,0.04499442556707073
600,0.6,ILSVRC2012_val_00000974,features.5.15,24,0.043636003932595493
600,0.6,ILSVRC2012_val_00000974,features.5.16,25,0.04392132626760577
600,0.6,ILSVRC2012_val_00000974,features.5.17,26,0.042386413408908995
600,0.6,ILSVRC2012_val_00000974,features.5.18,27,0.04261190873000305
600,0.6,ILSVRC2012_val_00000974,features.5.19,28,0.04230714588947013
600,0.6,ILSVRC2012_val_00000974,features.5.20,29,0.04115034658176592
600,0.6,ILSVRC2012_val_00000974,features.5.21,30,0.03891212712632841
600,0.6,ILSVRC2012_val_00000974,features.5.22,31,0.0372210072108137
600,0.6,ILSVRC2012_val_00000974,features.5.23,32,0.03936575100816844
600,0.6,ILSVRC2012_val_00000974,features.5.24,33,0.040849581283837325
600,0.6,ILSVRC2012_val_00000974,features.5.25,34,0.042809287074254826
600,0.6,ILSVRC2012_val_00000974,features.5.26,35,0.04235188919023494
600,0.6,ILSVRC2012_val_00000974,features.6,36,0.05028982144477777
600,0.6,ILSVRC2012_val_00000974,features.7.0,37,0.050330178276402876
600,0.6,ILSVRC2012_val_00000974,features.7.1,38,0.05061990574616357
600,0.6,ILSVRC2012_val_00000974,features.7.2,39,0.04903294276057568
600,0.6,ILSVRC2012_val_00000974,classifier,40,0.12221899815858343
600,0.6,ILSVRC2012_val_00003449,features.0,0,0.05097338195482734
600,0.6,ILSVRC2012_val_00003449,features.1.0,1,0.06041313182370504
600,0.6,ILSVRC2012_val_00003449,features.1.1,2,0.07337754136172589
600,0.6,ILSVRC2012_val_00003449,features.1.2,3,0.0720677931876853
600,0.6,ILSVRC2012_val_00003449,features.2,4,0.05277982139447704
600,0.6,ILSVRC2012_val_00003449,features.3.0,5,0.04912220774724846
600,0.6,ILSVRC2012_val_00003449,features.3.1,6,0.04873212024228996
600,0.6,ILSVRC2012_val_00003449,features.3.2,7,0.0450713727150578
600,0.6,ILSVRC2012_val_00003449,features.4,8,0.05947595105791697
600,0.6,ILSVRC2012_val_00003449,features.5.0,9,0.05521159229695331
600,0.6,ILSVRC2012_val_00003449,features.5.1,10,0.052637734401461786
600,0.6,ILSVRC2012_val_00003449,features.5.2,11,0.05180519227226614
600,0.6,ILSVRC2012_val_00003449,features.5.3,12,0.050948418336105535
600,0.6,ILSVRC2012_val_00003449,features.5.4,13,0.051760671160038324
600,0.6,ILSVRC2012_val_00003449,features.5.5,14,0.05125665519581525
600,0.6,ILSVRC2012_val_00003449,features.5.6,15,0.0518557197402697
600,0.6,ILSVRC2012_val_00003449,features.5.7,16,0.05200603936990956
600,0.6,ILSVRC2012_val_00003449,features.5.8,17,0.050956163481372635
600,0.6,ILSVRC2012_val_00003449,features.5.9,18,0.05029542420941289
600,0.6,ILSVRC2012_val_00003449,features.5.10,19,0.04932059594799647
600,0.6,ILSVRC2012_val_00003449,features.5.11,20,0.04853373434343667
600,0.6,ILSVRC2012_val_00003449,features.5.12,21,0.04817319233776651
600,0.6,ILSVRC2012_val_00003449,features.5.13,22,0.04714173407581984
600,0.6,ILSVRC2012_val_00003449,features.5.14,23,0.04654289743924164
600,0.6,ILSVRC2012_val_00003449,features.5.15,24,0.04426617921481375
600,0.6,ILSVRC2012_val_00003449,features.5.16,25,0.0445897981468006
600,0.6,ILSVRC2012_val_00003449,features.5.17,26,0.043035396799197774
600,0.6,ILSVRC2012_val_00003449,features.5.18,27,0.043615116711676824
600,0.6,ILSVRC2012_val_00003449,features.5.19,28,0.04304227131222432
600,0.6,ILSVRC2012_val_00003449,features.5.20,29,0.041460773474565935
600,0.6,ILSVRC2012_val_00003449,features.5.21,30,0.041086401972221215
600,0.6,ILSVRC2012_val_00003449,features.5.22,31,0.04118290061768493
600,0.6,ILSVRC2012_val_00003449,features.5.23,32,0.0442552278911462
600,0.6,ILSVRC2012_val_00003449,features.5.24,33,0.04742914931717679
600,0.6,ILSVRC2012_val_00003449,features.5.25,34,0.04966918883656035
600,0.6,ILSVRC2012_val_00003449,features.5.26,35,0.0489083822943503
600,0.6,ILSVRC2012_val_00003449,features.6,36,0.0494001483997854
600,0.6,ILSVRC2012_val_00003449,features.7.0,37,0.04993380471985438
600,0.6,ILSVRC2012_val_00003449,features.7.1,38,0.0508021213185275
600,0.6,ILSVRC2012_val_00003449,features.7.2,39,0.04956337077461649
600,0.6,ILSVRC2012_val_00003449,classifier,40,0.14527016504562928
600,0.6,ILSVRC2012_val_00005130,features.0,0,0.06787561188780819
600,0.6,ILSVRC2012_val_00005130,features.1.0,1,0.0869432003585971
600,0.6,ILSVRC2012_val_00005130,features.1.1,2,0.08708717401488685
600,0.6,ILSVRC2012_val_00005130,features.1.2,3,0.07543517512164544
600,0.6,ILSVRC2012_val_00005130,features.2,4,0.07700745223305422
600,0.6,ILSVRC2012_val_00005130,features.3.0,5,0.0681013763283845
600,0.6,ILSVRC2012_val_00005130,features.3.1,6,0.06519011470011901
600,0.6,ILSVRC2012_val_00005130,features.3.2,7,0.06879111689265119
600,0.6,ILSVRC2012_val_00005130,features.4,8,0.09224664661566202
600,0.6,ILSVRC2012_val_00005130,features.5.0,9,0.09026442375039914
600,0.6,ILSVRC2012_val_00005130,features.5.1,10,0.0867953745323175
600,0.6,ILSVRC2012_val_00005130,features.5.2,11,0.087371051084192
600,0.6,ILSVRC2012_val_00005130,features.5.3,12,0.08784998041574728
600,0.6,ILSVRC2012_val_00005130,features.5.4,13,0.09354249676229665
600,0.6,ILSVRC2012_val_00005130,features.5.5,14,0.09425955133899697
600,0.6,ILSVRC2012_val_00005130,features.5.6,15,0.09267229549383046
600,0.6,ILSVRC2012_val_00005130,features.5.7,16,0.09077369282607106
600,0.6,ILSVRC2012_val_00005130,features.5.8,17,0.09119060573095339
600,0.6,ILSVRC2012_val_00005130,features.5.9,18,0.09026299648176063
600,0.6,ILSVRC2012_val_00005130,features.5.10,19,0.08818842747819144
600,0.6,ILSVRC2012_val_00005130,features.5.11,20,0.08453827293639188
600,0.6,ILSVRC2012_val_00005130,features.5.12,21,0.08054164770501666
600,0.6,ILSVRC2012_val_00005130,features.5.13,22,0.07944276944975719
600,0.6,ILSVRC2012_val_00005130,features.5.14,23,0.07799980868506828
600,0.6,ILSVRC2012_val_00005130,features.5.15,24,0.07538877888629214
600,0.6,ILSVRC2012_val_00005130,features.5.16,25,0.0743728744838154
600,0.6,ILSVRC2012_val_00005130,features.5.17,26,0.072157196544169
600,0.6,ILSVRC2012_val_00005130,features.5.18,27,0.07217572978627868
600,0.6,ILSVRC2012_val_00005130,features.5.19,28,0.0720401002986473
600,0.6,ILSVRC2012_val_00005130,features.5.20,29,0.07130491930962307
600,0.6,ILSVRC2012_val_00005130,features.5.21,30,0.07111147380829788
600,0.6,ILSVRC2012_val_00005130,features.5.22,31,0.07133495387097355
600,0.6,ILSVRC2012_val_00005130,features.5.23,32,0.07295980580925243
600,0.6,ILSVRC2012_val_00005130,features.5.24,33,0.07495403273939155
600,0.6,ILSVRC2012_val_00005130,features.5.25,34,0.07728389341430739
600,0.6,ILSVRC2012_val_00005130,features.5.26,35,0.07856602191839192
600,0.6,ILSVRC2012_val_00005130,features.6,36,0.08177045636996627
600,0.6,ILSVRC2012_val_00005130,features.7.0,37,0.08203099633083913
600,0.6,ILSVRC2012_val_00005130,features.7.1,38,0.08077736363865551
600,0.6,ILSVRC2012_val_00005130,features.7.2,39,0.07882377726113192
600,0.6,ILSVRC2012_val_00005130,classifier,40,0.1544393455889076
600,0.6,ILSVRC2012_val_00006808,features.0,0,0.062267723785480476
600,0.6,ILSVRC2012_val_00006808,features.1.0,1,0.06831937428715174
600,0.6,ILSVRC2012_val_00006808,features.1.1,2,0.08235547500371468
600,0.6,ILSVRC2012_val_00006808,features.1.2,3,0.07715769496397115
600,0.6,ILSVRC2012_val_00006808,features.2,4,0.045038768626342054
600,0.6,ILSVRC2012_val_00006808,features.3.0,5,0.0442139641927497
600,0.6,ILSVRC2012_val_00006808,features.3.1,6,0.04169881037221057
600,0.6,ILSVRC2012_val_00006808,features.3.2,7,0.03696803730155807
600,0.6,ILSVRC2012_val_00006808,features.4,8,0.04851448489542235
600,0.6,ILSVRC2012_val_00006808,features.5.0,9,0.045418086178484376
600,0.6,ILSVRC2012_val_00006808,features.5.1,10,0.04216890367871383
600,0.6,ILSVRC2012_val_00006808,features.5.2,11,0.040494912059919445
600,0.6,ILSVRC2012_val_00006808,features.5.3,12,0.03871530959112715
600,0.6,ILSVRC2012_val_00006808,features.5.4,13,0.03731885662193235
600,0.6,ILSVRC2012_val_00006808,features.5.5,14,0.03568562618528085
600,0.6,ILSVRC2012_val_00006808,features.5.6,15,0.03645713649337995
600,0.6,ILSVRC2012_val_00006808,features.5.7,16,0.03522400957316858
600,0.6,ILSVRC2012_val_00006808,features.5.8,17,0.03460741589027748
600,0.6,ILSVRC2012_val_00006808,features.5.9,18,0.03311799740951392
600,0.6,ILSVRC2012_val_00006808,features.5.10,19,0.03166895480224048
600,0.6,ILSVRC2012_val_00006808,features.5.11,20,0.031403109976468835
600,0.6,ILSVRC2012_val_00006808,features.5.12,21,0.0316181219436985
600,0.6,ILSVRC2012_val_00006808,features.5.13,22,0.03149073410630808
600,0.6,ILSVRC2012_val_00006808,features.5.14,23,0.030863063185941425
600,0.6,ILSVRC2012_val_00006808,features.5.15,24,0.02936165138395154
600,0.6,ILSVRC2012_val_00006808,features.5.16,25,0.029374134879850317
600,0.6,ILSVRC2012_val_00006808,features.5.17,26,0.02889807328612369
600,0.6,ILSVRC2012_val_00006808,features.5.18,27,0.029395849162043304
600,0.6,ILSVRC2012_val_00006808,features.5.19,28,0.030002962912927617
600,0.6,ILSVRC2012_val_00006808,features.5.20,29,0.02969502004046808
600,0.6,ILSVRC2012_val_00006808,features.5.21,30,0.030512126411020288
600,0.6,ILSVRC2012_val_00006808,features.5.22,31,0.03183758976034005
600,0.6,ILSVRC2012_val_00006808,features.5.23,32,0.03276067114964826
600,0.6,ILSVRC2012_val_00006808,features.5.24,33,0.03281471601271187
600,0.6,ILSVRC2012_val_00006808,features.5.25,34,0.033423753590672275
600,0.6,ILSVRC2012_val_00006808,features.5.26,35,0.03306135273480322
600,0.6,ILSVRC2012_val_00006808,features.6,36,0.022935254398093092
600,0.6,ILSVRC2012_val_00006808,features.7.0,37,0.021668322816403816
600,0.6,ILSVRC2012_val_00006808,features.7.1,38,0.019567004260810792
600,0.6,ILSVRC2012_val_00006808,features.7.2,39,0.017987848847027636
