noise_step,rho,image_name,layer,layer_idx,cosine_step1
400,0.4,ILSVRC2012_val_00035318,features.2,4,0.4372721821069717
400,0.4,ILSVRC2012_val_00035318,features.3.0,5,0.4276050433516502
400,0.4,ILSVRC2012_val_00035318,features.3.1,6,0.4101304247975349
400,0.4,ILSVRC2012_val_00035318,features.3.2,7,0.4143861189484596
400,0.4,ILSVRC2012_val_00035318,features.4,8,0.517084401845932
400,0.4,ILSVRC2012_val_00035318,features.5.0,9,0.5127084746956825
400,0.4,ILSVRC2012_val_00035318,features.5.1,10,0.5077257812023163
400,0.4,ILSVRC2012_val_00035318,features.5.2,11,0.5130294531583786
400,0.4,ILSVRC2012_val_00035318,features.5.3,12,0.5173703536391259
400,0.4,ILSVRC2012_val_00035318,features.5.4,13,0.5293409615755081
400,0.4,ILSVRC2012_val_00035318,features.5.5,14,0.5384628310799598
400,0.4,ILSVRC2012_val_00035318,features.5.6,15,0.5320780858397484
400,0.4,ILSVRC2012_val_00035318,features.5.7,16,0.5386546507477761
400,0.4,ILSVRC2012_val_00035318,features.5.8,17,0.5453649446368217
400,0.4,ILSVRC2012_val_00035318,features.5.9,18,0.5429385036230088
400,0.4,ILSVRC2012_val_00035318,features.5.10,19,0.5405915141105652
400,0.4,ILSVRC2012_val_00035318,features.5.11,20,0.5316773176193237
400,0.4,ILSVRC2012_val_00035318,features.5.12,21,0.5186948791146279
400,0.4,ILSVRC2012_val_00035318,features.5.13,22,0.5156656607985497
400,0.4,ILSVRC2012_val_00035318,features.5.14,23,0.5165240272879601
400,0.4,ILSVRC2012_val_00035318,features.5.15,24,0.5137353360652923
400,0.4,ILSVRC2012_val_00035318,features.5.16,25,0.5114625379443168
400,0.4,ILSVRC2012_val_00035318,features.5.17,26,0.5122226178646088
400,0.4,ILSVRC2012_val_00035318,features.5.18,27,0.5154346480965615
400,0.4,ILSVRC2012_val_00035318,features.5.19,28,0.5211850672960281
400,0.4,ILSVRC2012_val_00035318,features.5.20,29,0.5270084723830223
400,0.4,ILSVRC2012_val_00035318,features.5.21,30,0.5384216472506523
400,0.4,ILSVRC2012_val_00035318,features.5.22,31,0.5437625035643577
400,0.4,ILSVRC2012_val_00035318,features.5.23,32,0.5490142747759819
400,0.4,ILSVRC2012_val_00035318,features.5.24,33,0.5602937057614327
400,0.4,ILSVRC2012_val_00035318,features.5.25,34,0.575728078186512
400,0.4,ILSVRC2012_val_00035318,features.5.26,35,0.584477961063385
400,0.4,ILSVRC2012_val_00035318,features.6,36,0.6443517982959748
400,0.4,ILSVRC2012_val_00035318,features.7.0,37,0.6440284073352813
400,0.4,ILSVRC2012_val_00035318,features.7.1,38,0.6449374929070473
400,0.4,ILSVRC2012_val_00035318,features.7.2,39,0.6463148295879364
400,0.4,ILSVRC2012_val_00035318,classifier,40,0.8532239466905593
400,0.4,ILSVRC2012_val_00035574,features.0,0,0.3939576283097267
400,0.4,ILSVRC2012_val_00035574,features.1.0,1,0.4144946292042732
400,0.4,ILSVRC2012_val_00035574,features.1.1,2,0.37459166795015336
400,0.4,ILSVRC2012_val_00035574,features.1.2,3,0.3234069809317589
400,0.4,ILSVRC2012_val_00035574,features.2,4,0.3735506013035774
400,0.4,ILSVRC2012_val_00035574,features.3.0,5,0.37667509615421296
400,0.4,ILSVRC2012_val_00035574,features.3.1,6,0.36787099540233614
400,0.4,ILSVRC2012_val_00035574,features.3.2,7,0.3619019314646721
400,0.4,ILSVRC2012_val_00035574,features.4,8,0.46359174251556395
400,0.4,ILSVRC2012_val_00035574,features.5.0,9,0.4595023110508919
400,0.4,ILSVRC2012_val_00035574,features.5.1,10,0.46013153791427613
400,0.4,ILSVRC2012_val_00035574,features.5.2,11,0.46233426332473754
400,0.4,ILSVRC2012_val_00035574,features.5.3,12,0.46822787672281263
400,0.4,ILSVRC2012_val_00035574,features.5.4,13,0.47767727375030516
400,0.4,ILSVRC2012_val_00035574,features.5.5,14,0.48936773240566256
400,0.4,ILSVRC2012_val_00035574,features.5.6,15,0.484293931722641
400,0.4,ILSVRC2012_val_00035574,features.5.7,16,0.4897255003452301
400,0.4,ILSVRC2012_val_00035574,features.5.8,17,0.4939385443925858
400,0.4,ILSVRC2012_val_00035574,features.5.9,18,0.49785248935222626
400,0.4,ILSVRC2012_val_00035574,features.5.10,19,0.4991206467151642
400,0.4,ILSVRC2012_val_00035574,features.5.11,20,0.49064686000347135
400,0.4,ILSVRC2012_val_00035574,features.5.12,21,0.48377403914928435
400,0.4,ILSVRC2012_val_00035574,features.5.13,22,0.4838832303881645
400,0.4,ILSVRC2012_val_00035574,features.5.14,23,0.482164192199707
400,0.4,ILSVRC2012_val_00035574,features.5.15,24,0.48310132026672364
400,0.4,ILSVRC2012_val_00035574,features.5.16,25,0.4812034323811531
400,0.4,ILSVRC2012_val_00035574,features.5.17,26,0.4875324219465256
400,0.4,ILSVRC2012_val_00035574,features.5.18,27,0.4921450436115265
400,0.4,ILSVRC2012_val_00035574,features.5.19,28,0.4964542716741562
400,0.4,ILSVRC2012_val_00035574,features.5.20,29,0.5063973724842071
400,0.4,ILSVRC2012_val_00035574,features.5.21,30,0.5215252667665482
400,0.4,ILSVRC2012_val_00035574,features.5.22,31,0.5359882831573486
400,0.4,ILSVRC2012_val_00035574,features.5.23,32,0.545584785938263
400,0.4,ILSVRC2012_val_00035574,features.5.24,33,0.5639744907617569
400,0.4,ILSVRC2012_val_00035574,features.5.25,34,0.5852160274982452
400,0.4,ILSVRC2012_val_00035574,features.5.26,35,0.6017344921827317
400,0.4,ILSVRC2012_val_00035574,features.6,36,0.7117807686328887
400,0.4,ILSVRC2012_val_00035574,features.7.0,37,0.7158002823591232
400,0.4,ILSVRC2012_val_00035574,features.7.1,38,0.729116490483284
400,0.4,ILSVRC2012_val_00035574,features.7.2,39,0.7391820222139358
400,0.4,ILSVRC2012_val_00035574,classifier,40,0.9170850425958633
400,0.4,ILSVRC2012_val_00036158,features.0,0,0.1720856748521328
400,0.4,ILSVRC2012_val_00036158,features.1.0,1,0.3153346613049507
400,0.4,ILSVRC2012_val_00036158,features.1.1,2,0.2830065853893757
400,0.4,ILSVRC2012_val_00036158,features.1.2,3,0.22392565831542016
400,0.4,ILSVRC2012_val_00036158,features.2,4,0.28632593601942063
400,0.4,ILSVRC2012_val_00036158,features.3.0,5,0.2774828180670738
400,0.4,ILSVRC2012_val_00036158,features.3.1,6,0.25180214568972586
400,0.4,ILSVRC2012_val_00036158,features.3.2,7,0.2319258853793144
400,0.4,ILSVRC2012_val_00036158,features.4,8,0.4073877513408661
400,0.4,ILSVRC2012_val_00036158,features.5.0,9,0.4044096514582634
400,0.4,ILSVRC2012_val_00036158,features.5.1,10,0.38862636089324953
400,0.4,ILSVRC2012_val_00036158,features.5.2,11,0.3939294025301933
400,0.4,ILSVRC2012_val_00036158,features.5.3,12,0.40144118666648865
400,0.4,ILSVRC2012_val_00036158,features.5.4,13,0.41084535866975785
400,0.4,ILSVRC2012_val_00036158,features.5.5,14,0.4308923497796059
400,0.4,ILSVRC2012_val_00036158,features.5.6,15,0.43253463208675386
400,0.4,ILSVRC2012_val_00036158,features.5.7,16,0.43310610502958297
400,0.4,ILSVRC2012_val_00036158,features.5.8,17,0.4397783249616623
400,0.4,ILSVRC2012_val_00036158,features.5.9,18,0.4424241930246353
400,0.4,ILSVRC2012_val_00036158,features.5.10,19,0.44894630908966066
400,0.4,ILSVRC2012_val_00036158,features.5.11,20,0.43808091431856155
400,0.4,ILSVRC2012_val_00036158,features.5.12,21,0.43207925707101824
400,0.4,ILSVRC2012_val_00036158,features.5.13,22,0.43102326840162275
400,0.4,ILSVRC2012_val_00036158,features.5.14,23,0.4265423506498337
400,0.4,ILSVRC2012_val_00036158,features.5.15,24,0.4248974844813347
400,0.4,ILSVRC2012_val_00036158,features.5.16,25,0.4261782348155975
400,0.4,ILSVRC2012_val_00036158,features.5.17,26,0.4255762666463852
400,0.4,ILSVRC2012_val_00036158,features.5.18,27,0.4252017617225647
400,0.4,ILSVRC2012_val_00036158,features.5.19,28,0.4269135549664497
400,0.4,ILSVRC2012_val_00036158,features.5.20,29,0.4294898197054863
400,0.4,ILSVRC2012_val_00036158,features.5.21,30,0.43508834689855574
400,0.4,ILSVRC2012_val_00036158,features.5.22,31,0.44106731563806534
400,0.4,ILSVRC2012_val_00036158,features.5.23,32,0.44579155147075655
400,0.4,ILSVRC2012_val_00036158,features.5.24,33,0.4486107170581818
400,0.4,ILSVRC2012_val_00036158,features.5.25,34,0.4571807235479355
400,0.4,ILSVRC2012_val_00036158,features.5.26,35,0.4621083244681358
400,0.4,ILSVRC2012_val_00036158,features.6,36,0.5146314963698387
400,0.4,ILSVRC2012_val_00036158,features.7.0,37,0.5132431358098983
400,0.4,ILSVRC2012_val_00036158,features.7.1,38,0.5191369086503983
400,0.4,ILSVRC2012_val_00036158,features.7.2,39,0.5223593428730965
400,0.4,ILSVRC2012_val_00036158,classifier,40,0.7099001616239548
400,0.4,ILSVRC2012_val_00041330,features.0,0,0.2858547389507294
400,0.4,ILSVRC2012_val_00041330,features.1.0,1,0.3641222894191742
400,0.4,ILSVRC2012_val_00041330,features.1.1,2,0.32472449690103533
400,0.4,ILSVRC2012_val_00041330,features.1.2,3,0.2771778076887131
400,0.4,ILSVRC2012_val_00041330,features.2,4,0.3305771961808205
400,0.4,ILSVRC2012_val_00041330,features.3.0,5,0.3263449504971504
400,0.4,ILSVRC2012_val_00041330,features.3.1,6,0.3022765025496483
400,0.4,ILSVRC2012_val_00041330,features.3.2,7,0.30976478606462476
400,0.4,ILSVRC2012_val_00041330,features.4,8,0.4291276425123215
400,0.4,ILSVRC2012_val_00041330,features.5.0,9,0.41477109491825104
400,0.4,ILSVRC2012_val_00041330,features.5.1,10,0.3998562082648277
400,0.4,ILSVRC2012_val_00041330,features.5.2,11,0.39974720031023026
400,0.4,ILSVRC2012_val_00041330,features.5.3,12,0.41173830926418303
400,0.4,ILSVRC2012_val_00041330,features.5.4,13,0.43221463412046435
400,0.4,ILSVRC2012_val_00041330,features.5.5,14,0.437770339846611
400,0.4,ILSVRC2012_val_00041330,features.5.6,15,0.4247207522392273
400,0.4,ILSVRC2012_val_00041330,features.5.7,16,0.4229366645216942
400,0.4,ILSVRC2012_val_00041330,features.5.8,17,0.43450960218906404
400,0.4,ILSVRC2012_val_00041330,features.5.9,18,0.43090170323848725
400,0.4,ILSVRC2012_val_00041330,features.5.10,19,0.43266351222991944
400,0.4,ILSVRC2012_val_00041330,features.5.11,20,0.4282401815056801
400,0.4,ILSVRC2012_val_00041330,features.5.12,21,0.4216633766889572
400,0.4,ILSVRC2012_val_00041330,features.5.13,22,0.41501719504594803
400,0.4,ILSVRC2012_val_00041330,features.5.14,23,0.4284162580966949
400,0.4,ILSVRC2012_val_00041330,features.5.15,24,0.4229117602109909
400,0.4,ILSVRC2012_val_00041330,features.5.16,25,0.4186123549938202
400,0.4,ILSVRC2012_val_00041330,features.5.17,26,0.41067684888839723
400,0.4,ILSVRC2012_val_00041330,features.5.18,27,0.4164579316973686
400,0.4,ILSVRC2012_val_00041330,features.5.19,28,0.41935569047927856
400,0.4,ILSVRC2012_val_00041330,features.5.20,29,0.41947876662015915
400,0.4,ILSVRC2012_val_00041330,features.5.21,30,0.4237147942185402
400,0.4,ILSVRC2012_val_00041330,features.5.22,31,0.4286224454641342
400,0.4,ILSVRC2012_val_00041330,features.5.23,32,0.4383027762174606
400,0.4,ILSVRC2012_val_00041330,features.5.24,33,0.44100335240364075
400,0.4,ILSVRC2012_val_00041330,features.5.25,34,0.45103178471326827
400,0.4,ILSVRC2012_val_00041330,features.5.26,35,0.46169628500938414
400,0.4,ILSVRC2012_val_00041330,features.6,36,0.4862275868654251
400,0.4,ILSVRC2012_val_00041330,features.7.0,37,0.4921153724193573
400,0.4,ILSVRC2012_val_00041330,features.7.1,38,0.4991674244403839
400,0.4,ILSVRC2012_val_00041330,features.7.2,39,0.5011905491352081
400,0.4,ILSVRC2012_val_00041330,classifier,40,0.7419317573308944
400,0.4,ILSVRC2012_val_00048463,features.0,0,0.210495912283659
400,0.4,ILSVRC2012_val_00048463,features.1.0,1,0.2525171674787998
400,0.4,ILSVRC2012_val_00048463,features.1.1,2,0.24891415387392044
400,0.4,ILSVRC2012_val_00048463,features.1.2,3,0.21723634302616118
400,0.4,ILSVRC2012_val_00048463,features.2,4,0.2387508600950241
400,0.4,ILSVRC2012_val_00048463,features.3.0,5,0.2471418410539627
400,0.4,ILSVRC2012_val_00048463,features.3.1,6,0.2398451089859009
400,0.4,ILSVRC2012_val_00048463,features.3.2,7,0.22940224409103394
400,0.4,ILSVRC2012_val_00048463,features.4,8,0.35430868715047836
400,0.4,ILSVRC2012_val_00048463,features.5.0,9,0.35592540055513383
400,0.4,ILSVRC2012_val_00048463,features.5.1,10,0.35387334376573565
400,0.4,ILSVRC2012_val_00048463,features.5.2,11,0.3612504556775093
400,0.4,ILSVRC2012_val_00048463,features.5.3,12,0.3677022486925125
400,0.4,ILSVRC2012_val_00048463,features.5.4,13,0.38396636098623277
400,0.4,ILSVRC2012_val_00048463,features.5.5,14,0.4016006663441658
400,0.4,ILSVRC2012_val_00048463,features.5.6,15,0.40957542657852175
400,0.4,ILSVRC2012_val_00048463,features.5.7,16,0.41763358265161515
400,0.4,ILSVRC2012_val_00048463,features.5.8,17,0.4255222246050835
400,0.4,ILSVRC2012_val_00048463,features.5.9,18,0.42899574637413024
400,0.4,ILSVRC2012_val_00048463,features.5.10,19,0.42906814366579055
400,0.4,ILSVRC2012_val_00048463,features.5.11,20,0.41972225457429885
400,0.4,ILSVRC2012_val_00048463,features.5.12,21,0.41919306516647337
400,0.4,ILSVRC2012_val_00048463,features.5.13,22,0.41977802067995074
400,0.4,ILSVRC2012_val_00048463,features.5.14,23,0.4257817804813385
400,0.4,ILSVRC2012_val_00048463,features.5.15,24,0.42776610404253007
400,0.4,ILSVRC2012_val_00048463,features.5.16,25,0.42861305773258207
400,0.4,ILSVRC2012_val_00048463,features.5.17,26,0.43288018703460696
400,0.4,ILSVRC2012_val_00048463,features.5.18,27,0.4326226994395256
400,0.4,ILSVRC2012_val_00048463,features.5.19,28,0.445202662050724
400,0.4,ILSVRC2012_val_00048463,features.5.20,29,0.45319326817989347
400,0.4,ILSVRC2012_val_00048463,features.5.21,30,0.4687444373965263
400,0.4,ILSVRC2012_val_00048463,features.5.22,31,0.4815443381667137
400,0.4,ILSVRC2012_val_00048463,features.5.23,32,0.49675014466047285
400,0.4,ILSVRC2012_val_00048463,features.5.24,33,0.517978098988533
400,0.4,ILSVRC2012_val_00048463,features.5.25,34,0.5420724436640739
400,0.4,ILSVRC2012_val_00048463,features.5.26,35,0.5650303840637207
400,0.4,ILSVRC2012_val_00048463,features.6,36,0.7649238735437394
400,0.4,ILSVRC2012_val_00048463,features.7.0,37,0.7705984652042389
400,0.4,ILSVRC2012_val_00048463,features.7.1,38,0.785552716255188
400,0.4,ILSVRC2012_val_00048463,features.7.2,39,0.7975672662258149
400,0.4,ILSVRC2012_val_00048463,classifier,40,0.9328691810369492
600,0.6,ILSVRC2012_val_00000487,features.0,0,0.08762293308973312
600,0.6,ILSVRC2012_val_00000487,features.1.0,1,0.13303954526782036
600,0.6,ILSVRC2012_val_00000487,features.1.1,2,0.12847226150333882
600,0.6,ILSVRC2012_val_00000487,features.1.2,3,0.10368121303617954
600,0.6,ILSVRC2012_val_00000487,features.2,4,0.1260894224047661
600,0.6,ILSVRC2012_val_00000487,features.3.0,5,0.12247584946453571
600,0.6,ILSVRC2012_val_00000487,features.3.1,6,0.11407163180410862
600,0.6,ILSVRC2012_val_00000487,features.3.2,7,0.09933706074953079
600,0.6,ILSVRC2012_val_00000487,features.4,8,0.161460230499506
600,0.6,ILSVRC2012_val_00000487,features.5.0,9,0.15317104272544385
600,0.6,ILSVRC2012_val_00000487,features.5.1,10,0.14521855898201466
600,0.6,ILSVRC2012_val_00000487,features.5.2,11,0.1406206287443638
600,0.6,ILSVRC2012_val_00000487,features.5.3,12,0.13672568760812281
600,0.6,ILSVRC2012_val_00000487,features.5.4,13,0.13669463135302068
600,0.6,ILSVRC2012_val_00000487,features.5.5,14,0.134694791957736
600,0.6,ILSVRC2012_val_00000487,features.5.6,15,0.13022334836423397
600,0.6,ILSVRC2012_val_00000487,features.5.7,16,0.1283015977591276
600,0.6,ILSVRC2012_val_00000487,features.5.8,17,0.12458495683968067
600,0.6,ILSVRC2012_val_00000487,features.5.9,18,0.12269308343529702
600,0.6,ILSVRC2012_val_00000487,features.5.10,19,0.1199650764465332
600,0.6,ILSVRC2012_val_00000487,features.5.11,20,0.1141834132373333
600,0.6,ILSVRC2012_val_00000487,features.5.12,21,0.11039297822862863
600,0.6,ILSVRC2012_val_00000487,features.5.13,22,0.10932500548660755
600,0.6,ILSVRC2012_val_00000487,features.5.14,23,0.1075780300423503
600,0.6,ILSVRC2012_val_00000487,features.5.15,24,0.10487122479826212
600,0.6,ILSVRC2012_val_00000487,features.5.16,25,0.10265140552073718
600,0.6,ILSVRC2012_val_00000487,features.5.17,26,0.0995210787281394
600,0.6,ILSVRC2012_val_00000487,features.5.18,27,0.09901559185236693
600,0.6,ILSVRC2012_val_00000487,features.5.19,28,0.09846430104225874
600,0.6,ILSVRC2012_val_00000487,features.5.20,29,0.0968330742791295
600,0.6,ILSVRC2012_val_00000487,features.5.21,30,0.09784542080014944
600,0.6,ILSVRC2012_val_00000487,features.5.22,31,0.09853866565972566
600,0.6,ILSVRC2012_val_00000487,features.5.23,32,0.0996969709172845
600,0.6,ILSVRC2012_val_00000487,features.5.24,33,0.09845493491739035
600,0.6,ILSVRC2012_val_00000487,features.5.25,34,0.09831184186041356
600,0.6,ILSVRC2012_val_00000487,features.5.26,35,0.09824104551225901
600,0.6,ILSVRC2012_val_00000487,features.6,36,0.07492048991844058
600,0.6,ILSVRC2012_val_00000487,features.7.0,37,0.07091853339225054
600,0.6,ILSVRC2012_val_00000487,features.7.1,38,0.0651692422106862
600,0.6,ILSVRC2012_val_00000487,features.7.2,39,0.05927710118703544
600,0.6,ILSVRC2012_val_00000487,classifier,40,0.17106488524004818
600,0.6,ILSVRC2012_val_00000681,features.0,0,0.2242061525583267
600,0.6,ILSVRC2012_val_00000681,features.1.0,1,0.24096305742859842
600,0.6,ILSVRC2012_val_00000681,features.1.1,2,0.19118704199790953
600,0.6,ILSVRC2012_val_00000681,features.1.2,3,0.15808296352624893
600,0.6,ILSVRC2012_val_00000681,features.2,4,0.1547301858663559
600,0.6,ILSVRC2012_val_00000681,features.3.0,5,0.14288261979818345
600,0.6,ILSVRC2012_val_00000681,features.3.1,6,0.13600918799638748
600,0.6,ILSVRC2012_val_00000681,features.3.2,7,0.127598974481225
600,0.6,ILSVRC2012_val_00000681,features.4,8,0.18406414240598679
600,0.6,ILSVRC2012_val_00000681,features.5.0,9,0.17599293552339076
600,0.6,ILSVRC2012_val_00000681,features.5.1,10,0.16744111627340316
600,0.6,ILSVRC2012_val_00000681,features.5.2,11,0.1629958890378475
600,0.6,ILSVRC2012_val_00000681,features.5.3,12,0.15758597366511823
600,0.6,ILSVRC2012_val_00000681,features.5.4,13,0.15863645896315576
600,0.6,ILSVRC2012_val_00000681,features.5.5,14,0.15482120960950851
600,0.6,ILSVRC2012_val_00000681,features.5.6,15,0.1453434232622385
600,0.6,ILSVRC2012_val_00000681,features.5.7,16,0.14112910702824594
600,0.6,ILSVRC2012_val_00000681,features.5.8,17,0.14095707349479197
600,0.6,ILSVRC2012_val_00000681,features.5.9,18,0.13948157094419003
600,0.6,ILSVRC2012_val_00000681,features.5.10,19,0.1337078608572483
600,0.6,ILSVRC2012_val_00000681,features.5.11,20,0.1284966144710779
600,0.6,ILSVRC2012_val_00000681,features.5.12,21,0.12297064997255802
600,0.6,ILSVRC2012_val_00000681,features.5.13,22,0.12332518249750138
600,0.6,ILSVRC2012_val_00000681,features.5.14,23,0.12260474264621735
600,0.6,ILSVRC2012_val_00000681,features.5.15,24,0.11828686408698559
600,0.6,ILSVRC2012_val_00000681,features.5.16,25,0.11485088281333447
600,0.6,ILSVRC2012_val_00000681,features.5.17,26,0.11136329211294652
600,0.6,ILSVRC2012_val_00000681,features.5.18,27,0.11075576357543468
600,0.6,ILSVRC2012_val_00000681,features.5.19,28,0.1099634476006031
600,0.6,ILSVRC2012_val_00000681,features.5.20,29,0.1065454263240099
600,0.6,ILSVRC2012_val_00000681,features.5.21,30,0.10152893867343664
600,0.6,ILSVRC2012_val_00000681,features.5.22,31,0.09722266383469105
600,0.6,ILSVRC2012_val_00000681,features.5.23,32,0.09572578873485327
600,0.6,ILSVRC2012_val_00000681,features.5.24,33,0.09402371887117625
600,0.6,ILSVRC2012_val_00000681,features.5.25,34,0.09223663322627544
600,0.6,ILSVRC2012_val_00000681,features.5.26,35,0.08713004812598228
600,0.6,ILSVRC2012_val_00000681,features.6,36,0.11016679648309946
600,0.6,ILSVRC2012_val_00000681,features.7.0,37,0.10732021890580654
600,0.6,ILSVRC2012_val_00000681,features.7.1,38,0.10628517046570778
600,0.6,ILSVRC2012_val_00000681,features.7.2,39,0.10229683257639408
600,0.6,ILSVRC2012_val_00000681,classifier,40,0.2660599023103714
600,0.6,ILSVRC2012_val_00000729,features.0,0,0.1780793247744441
600,0.6,ILSVRC2012_val_00000729,features.1.0,1,0.18291761092841624
600,0.6,ILSVRC2012_val_00000729,features.1.1,2,0.17342829145491123
600,0.6,ILSVRC2012_val_00000729,features.1.2,3,0.15193594433367252
600,0.6,ILSVRC2012_val_00000729,features.2,4,0.1397962909191847
600,0.6,ILSVRC2012_val_00000729,features.3.0,5,0.13419155180454254
600,0.6,ILSVRC2012_val_00000729,features.3.1,6,0.1279455218464136
600,0.6,ILSVRC2012_val_00000729,features.3.2,7,0.11931918598711491
600,0.6,ILSVRC2012_val_00000729,features.4,8,0.1777063712477684
600,0.6,ILSVRC2012_val_00000729,features.5.0,9,0.17481605410575868
600,0.6,ILSVRC2012_val_00000729,features.5.1,10,0.16890029199421405
600,0.6,ILSVRC2012_val_00000729,features.5.2,11,0.1666726928204298
600,0.6,ILSVRC2012_val_00000729,features.5.3,12,0.16537295393645762
600,0.6,ILSVRC2012_val_00000729,features.5.4,13,0.16732674054801464
600,0.6,ILSVRC2012_val_00000729,features.5.5,14,0.1668399225920439
600,0.6,ILSVRC2012_val_00000729,features.5.6,15,0.16250919587910176
600,0.6,ILSVRC2012_val_00000729,features.5.7,16,0.16006286516785623
600,0.6,ILSVRC2012_val_00000729,features.5.8,17,0.1565925244241953
600,0.6,ILSVRC2012_val_00000729,features.5.9,18,0.1528965260833502
600,0.6,ILSVRC2012_val_00000729,features.5.10,19,0.15072258301079272
600,0.6,ILSVRC2012_val_00000729,features.5.11,20,0.14522981122136117
600,0.6,ILSVRC2012_val_00000729,features.5.12,21,0.13753046095371246
600,0.6,ILSVRC2012_val_00000729,features.5.13,22,0.13692425470799208
600,0.6,ILSVRC2012_val_00000729,features.5.14,23,0.132178395986557
600,0.6,ILSVRC2012_val_00000729,features.5.15,24,0.12717712055891753
600,0.6,ILSVRC2012_val_00000729,features.5.16,25,0.12176592834293842
600,0.6,ILSVRC2012_val_00000729,features.5.17,26,0.1155887145549059
600,0.6,ILSVRC2012_val_00000729,features.5.18,27,0.11191326659172773
600,0.6,ILSVRC2012_val_00000729,features.5.19,28,0.11005530636757613
600,0.6,ILSVRC2012_val_00000729,features.5.20,29,0.10575623502954841
600,0.6,ILSVRC2012_val_00000729,features.5.21,30,0.10436386037617922
600,0.6,ILSVRC2012_val_00000729,features.5.22,31,0.10300492141395808
600,0.6,ILSVRC2012_val_00000729,features.5.23,32,0.10257217772305012
600,0.6,ILSVRC2012_val_00000729,features.5.24,33,0.10282835783436894
600,0.6,ILSVRC2012_val_00000729,features.5.25,34,0.1036078305914998
600,0.6,ILSVRC2012_val_00000729,features.5.26,35,0.10346511211246252
600,0.6,ILSVRC2012_val_00000729,features.6,36,0.11530411932617426
600,0.6,ILSVRC2012_val_00000729,features.7.0,37,0.11461072452366353
600,0.6,ILSVRC2012_val_00000729,features.7.1,38,0.11227506268769502
600,0.6,ILSVRC2012_val_00000729,features.7.2,39,0.1065818885806948
600,0.6,ILSVRC2012_val_00000729,classifier,40,0.17802938111126423
600,0.6,ILSVRC2012_val_00000974,features.0,0,0.16703369468450546
600,0.6,ILSVRC2012_val_00000974,features.1.0,1,0.21154815107584
600,0.6,ILSVRC2012_val_00000974,features.1.1,2,0.19682338386774062
600,0.6,ILSVRC2012_val_00000974,features.1.2,3,0.17499155476689338
600,0.6,ILSVRC2012_val_00000974,features.2,4,0.18563638888299466
600,0.6,ILSVRC2012_val_00000974,features.3.0,5,0.17912503220140935
600,0.6,ILSVRC2012_val_00000974,features.3.1,6,0.17494508512318135
600,0.6,ILSVRC2012_val_00000974,features.3.2,7,0.16215694285929202
600,0.6,ILSVRC2012_val_00000974,features.4,8,0.2593979209661484
600,0.6,ILSVRC2012_val_00000974,features.5.0,9,0.25824191570281985
600,0.6,ILSVRC2012_val_00000974,features.5.1,10,0.2556321233510971
600,0.6,ILSVRC2012_val_00000974,features.5.2,11,0.25971854776144027
600,0.6,ILSVRC2012_val_00000974,features.5.3,12,0.26488002464175225
600,0.6,ILSVRC2012_val_00000974,features.5.4,13,0.275167852640152
600,0.6,ILSVRC2012_val_00000974,features.5.5,14,0.276360259950161
600,0.6,ILSVRC2012_val_00000974,features.5.6,15,0.2753218449652195
600,0.6,ILSVRC2012_val_00000974,features.5.7,16,0.27723303325474263
600,0.6,ILSVRC2012_val_00000974,features.5.8,17,0.2797241762280464
600,0.6,ILSVRC2012_val_00000974,features.5.9,18,0.28111295588314533
600,0.6,ILSVRC2012_val_00000974,features.5.10,19,0.2790236286818981
600,0.6,ILSVRC2012_val_00000974,features.5.11,20,0.27525782957673073
600,0.6,ILSVRC2012_val_00000974,features.5.12,21,0.27048756182193756
600,0.6,ILSVRC2012_val_00000974,features.5.13,22,0.2712169252336025
600,0.6,ILSVRC2012_val_00000974,features.5.14,23,0.26762835644185545
600,0.6,ILSVRC2012_val_00000974,features.5.15,24,0.2721597827970982
600,0.6,ILSVRC2012_val_00000974,features.5.16,25,0.27304918840527537
600,0.6,ILSVRC2012_val_00000974,features.5.17,26,0.27648696675896645
600,0.6,ILSVRC2012_val_00000974,features.5.18,27,0.2747221410274506
600,0.6,ILSVRC2012_val_00000974,features.5.19,28,0.2795676149427891
600,0.6,ILSVRC2012_val_00000974,features.5.20,29,0.2811685249209404
600,0.6,ILSVRC2012_val_00000974,features.5.21,30,0.2956202045083046
600,0.6,ILSVRC2012_val_00000974,features.5.22,31,0.3016502171754837
600,0.6,ILSVRC2012_val_00000974,features.5.23,32,0.3095706034451723
600,0.6,ILSVRC2012_val_00000974,features.5.24,33,0.3244183730334044
600,0.6,ILSVRC2012_val_00000974,features.5.25,34,0.34297528881579636
600,0.6,ILSVRC2012_val_00000974,features.5.26,35,0.36022902391850947
600,0.6,ILSVRC2012_val_00000974,features.6,36,0.4355203391984105
600,0.6,ILSVRC2012_val_00000974,features.7.0,37,0.44852898418903353
600,0.6,ILSVRC2012_val_00000974,features.7.1,38,0.4666472692042589
600,0.6,ILSVRC2012_val_00000974,features.7.2,39,0.47796608647331595
600,0.6,ILSVRC2012_val_00000974,classifier,40,0.7146159507334232
600,0.6,ILSVRC2012_val_00003449,features.0,0,0.2687750093638897
600,0.6,ILSVRC2012_val_00003449,features.1.0,1,0.2530952483415604
600,0.6,ILSVRC2012_val_00003449,features.1.1,2,0.22546388059854508
600,0.6,ILSVRC2012_val_00003449,features.1.2,3,0.20529960840940475
600,0.6,ILSVRC2012_val_00003449,features.2,4,0.20176782011985778
